store_nbr,item_nbr,date,unit_sales,onpromotion,holiday_local_count,holiday_national_count,holiday_regional_count,store_type,store_cluster,item_family,item_class,perishable,store_status,item_status,year,weekday,week_nbr,week_number_cum
10,103520,2015-07-12,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,28,132
10,1149579,2015-07-13,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,29,133
10,103520,2015-07-13,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,29,133
10,103520,2015-07-14,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,29,133
10,1149579,2015-07-14,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,29,133
10,103520,2015-07-15,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,29,133
10,1149579,2015-07-15,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,29,133
10,1149579,2015-07-16,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,29,133
10,103520,2015-07-16,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,29,133
10,1149579,2015-07-17,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,29,133
10,103520,2015-07-17,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,29,133
10,103520,2015-07-18,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,29,133
10,1149579,2015-07-18,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,29,133
10,1149579,2015-07-19,3.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,29,133
10,103520,2015-07-19,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,29,133
10,1149579,2015-07-20,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,30,134
10,103520,2015-07-20,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,30,134
10,103520,2015-07-21,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,30,134
10,1149579,2015-07-21,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,30,134
10,103520,2015-07-22,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,30,134
10,1149579,2015-07-22,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,30,134
10,103520,2015-07-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,30,134
10,1149579,2015-07-23,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,30,134
10,103520,2015-07-24,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,30,134
10,1149579,2015-07-24,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,30,134
10,103520,2015-07-25,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,30,134
10,1149579,2015-07-25,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,30,134
10,1149579,2015-07-26,3.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,30,134
10,103520,2015-07-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,30,134
10,1149579,2015-07-27,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,31,135
10,103520,2015-07-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,31,135
10,1149579,2015-07-28,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,31,135
10,103520,2015-07-28,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,31,135
10,1149579,2015-07-29,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,31,135
10,103520,2015-07-29,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,31,135
10,103520,2015-07-30,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,31,135
10,1149579,2015-07-30,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,31,135
10,103520,2015-07-31,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,31,135
10,1149579,2015-07-31,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,31,135
10,1149579,2015-08-01,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,31,135
10,103520,2015-08-01,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,31,135
10,103520,2015-08-02,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,31,135
10,1149579,2015-08-02,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,31,135
10,103520,2015-08-03,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,32,136
10,1149579,2015-08-03,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,32,136
10,103520,2015-08-04,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,32,136
10,1149579,2015-08-04,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,32,136
10,103520,2015-08-05,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,32,136
10,1149579,2015-08-05,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,32,136
10,103520,2015-08-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,32,136
10,1149579,2015-08-06,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,32,136
10,103520,2015-08-07,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,32,136
10,1149579,2015-08-07,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,32,136
10,1149579,2015-08-08,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,32,136
10,103520,2015-08-08,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,32,136
10,1149579,2015-08-09,2.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,32,136
10,103520,2015-08-09,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,32,136
10,103520,2015-08-10,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2015,1,33,137
10,1149579,2015-08-10,8.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,33,137
10,1149579,2015-08-11,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,33,137
10,103520,2015-08-11,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,33,137
10,1149579,2015-08-12,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,33,137
10,103520,2015-08-12,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,33,137
10,1149579,2015-08-13,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,33,137
10,103520,2015-08-13,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,33,137
10,103520,2015-08-14,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,33,137
10,1149579,2015-08-14,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,33,137
10,1149579,2015-08-15,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,33,137
10,103520,2015-08-15,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,33,137
10,103520,2015-08-16,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,33,137
10,1149579,2015-08-16,7.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,33,137
10,103520,2015-08-17,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,34,138
10,1149579,2015-08-17,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,34,138
10,1149579,2015-08-18,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,34,138
10,103520,2015-08-18,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,34,138
10,103520,2015-08-19,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,34,138
10,1149579,2015-08-19,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,34,138
10,103520,2015-08-20,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,34,138
10,1149579,2015-08-20,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,34,138
10,1149579,2015-08-21,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,34,138
10,103520,2015-08-21,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,34,138
10,1149579,2015-08-22,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,34,138
10,103520,2015-08-22,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,34,138
10,1149579,2015-08-23,5.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,34,138
10,103520,2015-08-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,34,138
10,103520,2015-08-24,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,35,139
10,1149579,2015-08-24,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,35,139
10,1149579,2015-08-25,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,35,139
10,103520,2015-08-25,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,35,139
10,103520,2015-08-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,35,139
10,1149579,2015-08-26,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,35,139
10,103520,2015-08-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,35,139
10,1149579,2015-08-27,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,35,139
10,1149579,2015-08-28,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,35,139
10,103520,2015-08-28,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,35,139
10,1149579,2015-08-29,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,35,139
10,103520,2015-08-29,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,35,139
10,103520,2015-08-30,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,35,139
10,1149579,2015-08-30,5.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,35,139
10,103520,2015-08-31,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,36,140
10,1149579,2015-08-31,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,36,140
10,103520,2015-09-01,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,36,140
10,1149579,2015-09-01,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,36,140
10,1149579,2015-09-02,13.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,36,140
10,103520,2015-09-02,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,36,140
10,1149579,2015-09-03,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,36,140
10,103520,2015-09-03,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,36,140
10,1149579,2015-09-04,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,36,140
10,103520,2015-09-04,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,36,140
10,103520,2015-09-05,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,36,140
10,1149579,2015-09-05,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,36,140
10,103520,2015-09-06,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,36,140
10,1149579,2015-09-06,3.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,36,140
10,103520,2015-09-07,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,37,141
10,1149579,2015-09-07,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,37,141
10,103520,2015-09-08,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,37,141
10,1149579,2015-09-08,11.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,37,141
10,103520,2015-09-09,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,37,141
10,1149579,2015-09-09,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,37,141
10,103520,2015-09-10,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,37,141
10,1149579,2015-09-10,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,37,141
10,1149579,2015-09-11,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,37,141
10,103520,2015-09-11,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,37,141
10,1149579,2015-09-12,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,37,141
10,103520,2015-09-12,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,37,141
10,1149579,2015-09-13,8.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,37,141
10,103520,2015-09-13,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,37,141
10,103520,2015-09-14,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,38,142
10,1149579,2015-09-14,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,38,142
10,1149579,2015-09-15,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,38,142
10,103520,2015-09-15,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,38,142
10,103520,2015-09-16,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,38,142
10,1149579,2015-09-16,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,38,142
10,103520,2015-09-17,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,38,142
10,1149579,2015-09-17,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,38,142
10,103520,2015-09-18,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,38,142
10,1149579,2015-09-18,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,38,142
10,1149579,2015-09-19,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,38,142
10,103520,2015-09-19,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,38,142
10,1149579,2015-09-20,2.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,38,142
10,103520,2015-09-20,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,38,142
10,1149579,2015-09-21,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,39,143
10,103520,2015-09-21,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,39,143
10,103520,2015-09-22,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,39,143
10,1149579,2015-09-22,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,39,143
10,103520,2015-09-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,39,143
10,1149579,2015-09-23,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,39,143
10,103520,2015-09-24,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,39,143
10,1149579,2015-09-24,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,39,143
10,103520,2015-09-25,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,39,143
10,1149579,2015-09-25,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,39,143
10,103520,2015-09-26,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,39,143
10,1149579,2015-09-26,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,39,143
10,1149579,2015-09-27,8.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,39,143
10,103520,2015-09-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,39,143
10,1149579,2015-09-28,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,40,144
10,103520,2015-09-28,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,40,144
10,1149579,2015-09-29,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,40,144
10,103520,2015-09-29,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,40,144
10,103520,2015-09-30,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,40,144
10,1149579,2015-09-30,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,40,144
10,103520,2015-10-01,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,40,144
10,1149579,2015-10-01,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,40,144
10,1149579,2015-10-02,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,40,144
10,103520,2015-10-02,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,40,144
10,1149579,2015-10-03,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,40,144
10,103520,2015-10-03,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,40,144
10,103520,2015-10-04,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,40,144
10,1149579,2015-10-04,3.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,40,144
10,1149579,2015-10-05,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,41,145
10,103520,2015-10-05,4.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,41,145
10,1149579,2015-10-06,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,41,145
10,103520,2015-10-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,41,145
10,103520,2015-10-07,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,41,145
10,1149579,2015-10-07,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,41,145
10,103520,2015-10-08,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,41,145
10,1149579,2015-10-08,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,41,145
10,1149579,2015-10-09,4.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,41,145
10,103520,2015-10-09,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2015,5,41,145
10,1149579,2015-10-10,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,41,145
10,103520,2015-10-10,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,41,145
10,103520,2015-10-11,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,41,145
10,1149579,2015-10-11,9.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,41,145
10,1149579,2015-10-12,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,42,146
10,103520,2015-10-12,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,42,146
10,103520,2015-10-13,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,42,146
10,1149579,2015-10-13,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,42,146
10,103520,2015-10-14,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,42,146
10,1149579,2015-10-14,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,42,146
10,1149579,2015-10-15,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,42,146
10,103520,2015-10-15,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,42,146
10,103520,2015-10-16,4.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,42,146
10,1149579,2015-10-16,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,42,146
10,1149579,2015-10-17,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,42,146
10,103520,2015-10-17,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,42,146
10,103520,2015-10-18,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,42,146
10,1149579,2015-10-18,7.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,42,146
10,1149579,2015-10-19,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,43,147
10,103520,2015-10-19,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,43,147
10,103520,2015-10-20,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,43,147
10,1149579,2015-10-20,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,43,147
10,103520,2015-10-21,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,43,147
10,1149579,2015-10-21,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,43,147
10,103520,2015-10-22,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,43,147
10,1149579,2015-10-22,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,43,147
10,103520,2015-10-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,43,147
10,1149579,2015-10-23,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,43,147
10,1149579,2015-10-24,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,43,147
10,103520,2015-10-24,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,43,147
10,103520,2015-10-25,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,43,147
10,1149579,2015-10-25,4.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,43,147
10,1149579,2015-10-26,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,44,148
10,103520,2015-10-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,44,148
10,103520,2015-10-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,44,148
10,1149579,2015-10-27,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,44,148
10,1149579,2015-10-28,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,44,148
10,103520,2015-10-28,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,44,148
10,1149579,2015-10-29,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,44,148
10,103520,2015-10-29,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,44,148
10,1149579,2015-10-30,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,44,148
10,103520,2015-10-30,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,44,148
10,103520,2015-10-31,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,44,148
10,1149579,2015-10-31,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,44,148
10,1149579,2015-11-01,3.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,44,148
10,103520,2015-11-01,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,44,148
10,103520,2015-11-02,1.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2015,1,45,149
10,1149579,2015-11-02,2.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,45,149
10,103520,2015-11-03,1.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2015,2,45,149
10,1149579,2015-11-03,6.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,45,149
10,1149579,2015-11-04,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,45,149
10,103520,2015-11-04,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,45,149
10,103520,2015-11-05,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,45,149
10,1149579,2015-11-05,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,45,149
10,1149579,2015-11-06,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,45,149
10,103520,2015-11-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,45,149
10,1149579,2015-11-07,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,45,149
10,103520,2015-11-07,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,45,149
10,103520,2015-11-08,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,45,149
10,1149579,2015-11-08,10.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,45,149
10,1149579,2015-11-09,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,46,150
10,103520,2015-11-09,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,46,150
10,103520,2015-11-10,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,2,46,150
10,1149579,2015-11-10,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,2,46,150
10,103520,2015-11-11,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,3,46,150
10,1149579,2015-11-11,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,3,46,150
10,103520,2015-11-12,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,4,46,150
10,1149579,2015-11-12,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,4,46,150
10,1149579,2015-11-13,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,5,46,150
10,103520,2015-11-13,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,5,46,150
10,1149579,2015-11-14,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,6,46,150
10,103520,2015-11-14,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,6,46,150
10,103520,2015-11-15,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,7,46,150
10,1149579,2015-11-15,4.0,True,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,7,46,150
10,103520,2015-11-16,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2015,1,47,151
10,1149579,2015-11-16,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2015,1,47,151
